pattern,blur_sigma,noise_std,trial,seed,pipeline,pipeline_description,metric,score,identity_same_input_score,ratio_to_identity_same_input,identity_sharp_anchor,ratio_to_identity_sharp_anchor,processed_min,processed_max,zero_fraction,full_scale_fraction,calibration_threshold,expected_class,predicted_blurred
achromatic_checkerboard,0,0,3,20261204,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,3,20261204,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,3,20261204,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,3,20261204,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,3,20261204,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,3,20261204,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,3,20261204,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,3,20261204,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,identity,BGR-to-grayscale conversion only,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,identity,BGR-to-grayscale conversion only,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,2,194,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,2,194,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,62,254,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,62,254,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,5545.125000,22180.500000,0.250000,22180.500000,0.250000,16,112,0.000000,0.000000,11109.402985,sharp,1
achromatic_checkerboard,0,0,4,20261205,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,58450.500000,233802.000000,0.250000,233802.000000,0.250000,16,112,0.000000,0.000000,120593.776062,sharp,1
achromatic_checkerboard,0,0,4,20261205,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,27812.869263,22180.500000,1.253933,22180.500000,1.253933,40,255,0.000000,0.500000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,293172.131348,233802.000000,1.253933,233802.000000,1.253933,40,255,0.000000,0.500000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,23827.310669,22180.500000,1.074246,22180.500000,1.074246,14,213,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,251160.834473,233802.000000,1.074246,233802.000000,1.074246,14,213,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,39124.539185,22180.500000,1.763916,22180.500000,1.763916,0,255,0.500000,0.500000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,412407.092285,233802.000000,1.763916,233802.000000,1.763916,0,255,0.500000,0.500000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,4,20261205,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,identity,BGR-to-grayscale conversion only,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,identity,BGR-to-grayscale conversion only,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,2,194,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,2,194,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,62,254,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,62,254,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,5545.125000,22180.500000,0.250000,22180.500000,0.250000,16,112,0.000000,0.000000,11109.402985,sharp,1
achromatic_checkerboard,0,0,5,20261206,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,58450.500000,233802.000000,0.250000,233802.000000,0.250000,16,112,0.000000,0.000000,120593.776062,sharp,1
achromatic_checkerboard,0,0,5,20261206,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,27812.869263,22180.500000,1.253933,22180.500000,1.253933,40,255,0.000000,0.500000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,293172.131348,233802.000000,1.253933,233802.000000,1.253933,40,255,0.000000,0.500000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,23827.310669,22180.500000,1.074246,22180.500000,1.074246,14,213,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,251160.834473,233802.000000,1.074246,233802.000000,1.074246,14,213,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,39124.539185,22180.500000,1.763916,22180.500000,1.763916,0,255,0.500000,0.500000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,412407.092285,233802.000000,1.763916,233802.000000,1.763916,0,255,0.500000,0.500000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,18007.817505,22180.500000,0.811876,22180.500000,0.811876,60,233,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,5,20261206,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,189818.252441,233802.000000,0.811876,233802.000000,0.811876,60,233,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,6,20261207,identity,BGR-to-grayscale conversion only,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,32,224,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,6,20261207,identity,BGR-to-grayscale conversion only,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,32,224,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,6,20261207,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,2,194,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,6,20261207,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,2,194,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,6,20261207,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,22180.500000,22180.500000,1.000000,22180.500000,1.000000,62,254,0.000000,0.000000,11109.402985,sharp,0
achromatic_checkerboard,0,0,6,20261207,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,233802.000000,233802.000000,1.000000,233802.000000,1.000000,62,254,0.000000,0.000000,120593.776062,sharp,0
achromatic_checkerboard,0,0,6,20261207,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,5545.125000,22180.500000,0.250000,22180.500000,0.250000,16,112,0.000000,0.000000,11109.402985,sharp,1
